biblioteca,departamento,nro_registro,domicilio,localidad,provincia,lat,long
Biblioteca Popular Walter Viglione,Juarez Celman,3595,Martín Gil 134 ,Carnerillo,Córdoba,-32.915039,-64.025581
Bib.Pop. Jerónimo L. de Cabrera,Juarez Celman,2615,Las Heras 859 ,General Cabrera,Córdoba,-32.8128,-63.870433
Bib.Pop. Teresa B. de Lancestremere,Marcos Juarez,4014,Leandro N. Alem 1195 ,Camilo Aldao,Córdoba,-32.687067,-62.1034
Bib.Pop.Esc. D.F.Sarmiento,Marcos Juarez,3915,Almirante Brown 454 ,Cavanagh,Córdoba,-33.47345,-62.338833
Bib.  Pop. Lidia Cesanelli,Marcos Juarez,3592,24 de septiembre 1085 ,Marcos Juárez,Córdoba,-32.703283,-62.1085
Bib.Pop. Isla Verde,Marcos Juarez,3593,25 de Mayo 275 ,Isla Verde,Córdoba,-33.238133,-62.402483
Bib.Pop. Club A.y Mut.Arg.,Marcos Juarez,3139,Belgrano y Champagnat  ,Marcos Juárez,Córdoba,-32.69675,-62.098467
Bib.Pop. San Martín,Marcos Juarez,2858,Av.L.N.Alem 671 ,Marcos Juárez,Córdoba,-32.6905,-62.104067
Bib.Pop. Teresita Lucchini,Marcos Juarez,2884,Av.San Martín 1065 ,Arias,Córdoba,-33.643283,-62.40345
Bib.Pop. Mariano Moreno,Marcos Juarez,2424,Santa Fe 263 ,Guatimozin,Córdoba,-33.46345,-62.437133
Bib.Pop.Pub.Mun. Ermes Desio,Marcos Juarez,2321,Córdoba 664 - Sec.Cult.  ,Corral de Bustos - Ifflinger,Córdoba,-33.28245,-62.18715
Ctro. Social Cultural y Bib.Pop.,Marcos Juarez,2197,Carlos Sauberán 313 ,Los Surgentes,Córdoba,-32.984933,-62.021033
Bib.Pop. Juan Benitz,Marcos Juarez,1758,9 de Julio 351 ,Monte Buey,Córdoba,-32.920233,-62.455483
Bib. Pop. Juan Filloy,Pte Roque Saenz Peña,3958,Santa Ana y España  ,Melo,Córdoba,-34.346617,-63.446283
Bib.Pop. Florentino Ameghino,Pte Roque Saenz Peña,0544,Rivadavia 101 ,General Levalle,Córdoba,-34.0093,-63.923933
Bib.Pop. Juan Bautista Alberdi,Pte Roque Saenz Peña,0549,España  7  ,Laboulaye,Córdoba,-34.124717,-63.38725
Bib. Pop. Babel,Punilla,3867,Avda. España (Ex Estación Ferrocarril)  ,La Falda,Córdoba,-31.093033,-64.4868
Bib. Pop. Leopoldo Lugones,Punilla,3629,Av. San Martín 361 ,Villa Giardino,Córdoba,-31.048917,-64.490217
Bib.Pop. Rosa Areal de Molina,Punilla,3055,Salta 202 ,Tanti,Córdoba,-31.357483,-64.591967
Bib.Pop. José H. Porto,Punilla,2978,José H.Porto 96 Centro Norte,Villa Carlos Paz,Córdoba,-31.414517,-64.50685
Bib.Pop. Mariano Moreno,Punilla,2330,Sarmiento y Rivadavia 306 ,Capilla del Monte,Córdoba,-30.856383,-64.525317
Bib.Pop. José Mármol,Punilla,2148,25 de Mayo y Pueyrredón  ,Valle Hermoso,Córdoba,-31.11645,-64.481533
Bib.Pop. D.F.Sarmiento,Punilla,1867,25 de Mayo 433 ,La Falda,Córdoba,-31.091583,-64.4797
Bib.Pop. Nicolás Avellaneda,Punilla,1071,Geronico 848 ,Cosquín,Córdoba,-31.2407,-64.46705
Bib.pop. Dr. Ataliva Herrera Asociacion Civil,Punilla,4411,Avenida San Martin 37 ,Estancia Vieja,Córdoba,-31.382730649495553,-64.53314646460913
Bib. Pop. Los Morteritos,Punilla,4422,Las Bervenas S/N  ,Villa Santa Cruz del Lago,Córdoba,-31.371795248342856,-64.52680754640078
Asoc.Vec.y Bib.Pop. Santiago Coronel,Rio Cuarto,4097,José Semería 850 ,Río Cuarto,Córdoba,-33.09245,-64.335033
Bib.Pop. Alfonsina Storni,Rio Cuarto,3729,Belgrano 690 ,Sampacho,Córdoba,-33.382833,-64.721583
Bib.Pop. Efraín U. Bischoff,Rio Cuarto,3568,Vélez Sarsfield 343 ,Berrotaran,Córdoba,-32.454533,-64.3853
Bib.Pop. La Asunción de María,Rio Cuarto,3011,Pje. Cura Brochero 189 ,Elena,Córdoba,-32.571667,-64.39285
Bib.Pop. de los sagrados corazones,Rio Cuarto,3015,Lamadrid 1660 ,Río Cuarto,Córdoba,-33.133907,-64.347275
Bib.Pop. José Hernández,Rio Cuarto,2900,Belgrano 103 ,Coronel Baigorria,Córdoba,-32.848933,-64.360017
Bib.Pop. Evaristo Segat,Rio Cuarto,2851,Alberdi 575 ,Río Cuarto,Córdoba,-33.123,-64.344967
Bib.Pop. Ricardo Rojas,Rio Cuarto,2866,Pte.Perón 150 ,Coronel Moldes,Córdoba,-33.620533,-64.596283
Bib.Pop. Técnica - ENET Nº 1 Ambrosio Olmos,Rio Cuarto,2751,Baigorria 527  ,Río Cuarto,Córdoba,-33.12285,-64.342483
Bib.Pop. Armando A.Telleria,Rio Cuarto,1756,Buteler 80  ,Elena,Córdoba,-32.571667,-64.39285
Bib.Pop. D.F.Sarmiento,Rio Cuarto,0588,Belisario Roldán 201  Alberdi,Río Cuarto,Córdoba,-33.132767,-64.33415
Bib.Pop. Mariano Moreno,Rio Cuarto,0555,Sobremonte 1079 ,Río Cuarto,Córdoba,-33.12765,-64.349617
Bib.Pop. Presbítero G. Avila Vasquez,Rio Primero,3138,Pablo Robert 90 ,Río Primero,Córdoba,-31.333333,-63.621667
Bib. Pop. Alejo Carmen Guzmán,Rio Primero,4244,San Martin 887 ,Villa Santa Rosa,Córdoba,-31.25,-64.616669
Bib.Pop. Jorge Luis Borges- La Puerta,Rio Primero,4312,Bv.Belgrano  ,La Puerta,Córdoba,-30.893067,-63.254683
Bib.Pop. Profesor Américo Pablo Tissera,Rio Segundo,3702,"Semana Santa s/n, Planta Baja  ",Carrilobo,Córdoba,-31.866671,-63.133331
Bib.Pop. Luis Alberto Guerberoff,Rio Segundo,3586,Rivadavia 177 ,Pozo del Molle,Córdoba,-32.01595,-62.921983
Bib.Pop.Soc.Cult. Bartolomé Mitre,Rio Segundo,2794,Dean Funes N° 228 228 ,Estacion Calchin,Córdoba,-31.66865,-63.199867
Bib.Pop. Gral. San Martín,Rio Segundo,2534,Rivadavia 549 ,Oncativo,Córdoba,-31.910733,-63.681333
Bib.Pop. Orden del colmenar,San Alberto,3620,San Martín 411 ,Mina Clavero,Córdoba,-31.718083,-65.005667
Bib. Pop. El Manantial,San Alberto,4395,Belgrano 768 ,Villa Cura Brochero,Córdoba,-31.71280589630116,-65.01418751104288
Bib.Pop. Doña María de la Plaza de Arias Moreno,San Javier,4118,Ruta 1 entre calle 7 y calle 3  ,Yacanto,Córdoba,-32.049999,-65.050011
Bib.Pop. Villa de las Rosas,San Javier,4213,25 de Mayo 334 Centro,Villa de las Rosas,Córdoba,-31.981033,-64.560483
Bib.Pop. Los Hornillos,San Javier,3983,Bonnier  ,Los Hornillos,Córdoba,-31.9034,-64.989583
Bib. Pop. de Luyaba,San Javier,4294,Ruta Provincial 14 s/n  ,Luyaba,Córdoba,-32.1483826,-65.0613808
Bib.Pop. Porteña,San Justo,4232,Mitre 481 Centro,Porteña,Córdoba,-31.01235,-62.062583
Bib. Pop. Martín Fierro,San Justo,3990,Boulevar Belgrano 286 ,Balnearia,Córdoba,-31.0095,-62.667433
Bib.Pop.y Pub. José Hernández,San Justo,4145,Bv. Buenos Aires 599 ,Alicia,Córdoba,-31.942583,-62.459583
Bib. Pop. Mariano Moreno,San Justo,3997,Florencio Sánchez 667 Sarmiento,San Francisco,Córdoba,-31.4389,-62.070367
Bib.Pop. Creciendo,San Justo,3931,20 de junio 398 ,La Paquita,Córdoba,-30.90665,-62.214117
Bib.Pop. José Ingenieros,San Justo,1824,Jose Bernardo Iturraspe 692 ,Freyre,Córdoba,-31.165267,-62.097583
Bib.Pub.Pop. de Colonia Vignaud,San Justo,3853,Independencia 536 ,Colonia Vignaud,Córdoba,-30.84285,-61.954167
Bib.Pop.Mun. Quilcahuasi,San Justo,3748,República Argentina 50 ,Tránsito,Córdoba,-31.426867,-63.1897
Bib.Pop. Marcela Rodriguez,San Justo,3623,Bv.Córdoba esq.P.Lencinas  ,La Francia,Córdoba,-31.404617,-62.63385
Bib.Pub.Pop.Mun Jorge Luis Borges,San Justo,3576,América 274 ,Las Varas,Córdoba,-31.801633,-62.61595
Bib.Pop. Manuel Lainez,San Justo,2426,Almafuerte 1107 Roca,San Francisco,Córdoba,-31.417183,-62.09145
Bib.Pop.Inf. Almafuerte,San Justo,2360,Dean Funes 600 ,Las Varillas,Córdoba,-31.8782962,-62.715492
Bib.Pop. José María Paz,San Justo,2265,Belgrano 555 San Miguel,Sacanta,Córdoba,-31.663,-63.047783
Bib.Pop. de Altos de Chipión,San Justo,2008,Sarmiento 402 ,Altos de Chipion,Córdoba,-30.95565,-62.339733
Bib.Pop. Cultura y progreso,San Justo,1176,Mariano Moreno 16 ,Morteros,Córdoba,-30.7137,-62.0026
Bib.Pop. Centro cultural y Bib.Pop.,San Justo,0560,Libertador Norte 159  ,San Francisco,Córdoba,-31.42805,-62.08485
Bib.Pop. D.F.Sarmiento,San Justo,0581,Bv.Sarmiento 170  ,Las Varillas,Córdoba,-31.86635,-62.710333
Bib.Pop.José Marcial Enrique Vaudagna,San Justo,4343,Avda. Libertador 761 ,La Tordilla,Córdoba,-31.246867,-63.0624
Bib. Pop. Devoto Domingo Faustino Sarmiento,San Justo,4417,Boulevar 25 de Mayo 25  ,Devoto,Córdoba,-31.40615072419768,-62.31284723285476
Bib.Pop. Flavio Arnal Ponti,Santa Maria,4101,Los Chañaritos  ,Villa Anisacate,Córdoba,-31.733532,-64.399597
Bib.Pop. San José,Santa Maria,4026,Gran Malvina s/n  1° de Mayo,Malagueño,Córdoba,-31.462733,-64.356233
Bib.Pop. Pablo Pizzurno,Santa Maria,3763,4  ,Villa Parque Santa Ana,Córdoba,-31.590646,-64.355069
Bib.Pop. D.F.Sarmiento,Santa Maria,1647,Prudencio Bustos 345 ,Alta Gracia,Córdoba,-31.65451,-64.428493
Bib.Pop. Nicolás Avellaneda,Santa Maria,1541,España 26 ,Alta Gracia,Córdoba,-31.658183,-64.434167
Bib. Pop. La Urdimbre,Santa Maria,4362,Los Chañares 320 El Vivero,Villa Los Aromos,Córdoba,-31.735511,-64.437799
Garabatos del Valle de Anisacate,Santa Maria,4392,Jacaranda  Seccion C,Valle de Anisacate,Córdoba,-31.738189,-64.420406
Bib.Pub.y Pop. Martín Fierro,Tercero Arriba,3596,Sarmiento 824 ,Las Perdices,Córdoba,-32.6982,-63.705883
Bib. Pop. 23 de Septiembre,Tercero Arriba,3520,Bv. San Martín y Estados Unidos  ,James Craik,Córdoba,-32.15995,-63.467817
bib.pop.Sociedad Recreativa y Cult. Juventud Unida,Tercero Arriba,2081,Av.Olmos 350 ,Oliva,Córdoba,-32.039667,-63.567833
Bib.Pop. Justo José de Urquíza,Tercero Arriba,0873,Alberdi 75 ,Río Tercero,Córdoba,-32.1729,-64.110867
Bib.Pop. Almafuerte,Tercero Arriba,0527,Av.Buenos Aires 263  ,Almafuerte,Córdoba,-32.191833,-64.255617
Bib.Pop. Morrison,Union,4218,Cristo Rey 81 ,Morrison,Córdoba,-32.5925,-62.833233
Bib.Pop. Juan Bautista Alberdi,Union,2737,Dr. Senestrari 120 ,Laborde,Córdoba,-33.155667,-62.849883
Bib.Pop. Manuel Belgrano Y Asoc.Cult.El retoño,Union,2203,Italia 1291 ,Wenceslao Escalante,Córdoba,-33.171267,-62.7745
Club y Bib.Pop. Recreativo,Union,1419,San Martín esquina Las Heras  ,Laborde,Córdoba,-33.153183,-62.854967
Bib. Pop Bartolome Mitre,Union,0586,San Martin 1540 ,Monte Maiz,Córdoba,-33.20485,-62.602
Bib.Pop. Dr. Ramón J. Carcano,Union,0528,Córdoba y Sarmiento 398 ,Bell Ville,Córdoba,-32.629733,-62.6915
Bib.Pop. Manuela R. Medina,,4126,Avda. 22 de octubre s/n y 9 de Julio  ,Las Peñas Sud,Córdoba,-32.533501,-64.099045
Bib. Pop. y Cent. Cult. Rayuela,,4042,Mariano Moreno 851 ,Santiago Temple,Córdoba,-31.389183,-63.419717
Bib. Pop. Coembá Porá (Lindo Amanecer,Capital,4165,Madariaga y 6 de Mayo  Laguna Brava,Corrientes,Corrientes,-27.482467,-58.840983
Bib.Pop. Rincón del milenium,Capital,3826,General Paz 745  ,Corrientes,Corrientes,-27.477409,-58.842788
Bib. Pop. Eva Perón,Capital,3813,Av. 3 de Abril 38 ,Corrientes,Corrientes,-27.473933,-58.84895
Bib.Pop. Ñañuva,Capital,3337,José Darragueira 1954 Barrio Güemes,Corrientes,Corrientes,-27.485183,-58.797183
Bib.Pop. Fray Luis de Bolaños,Capital,3346,D. Lastra 820 ,Corrientes,Corrientes,-27.469333,-58.788567
Bib.Pop.Esc. José F.de San Martín,Capital,3368,Av.El maestro y Cruz del eje  Ex Aero Club,Corrientes,Corrientes,-27.471226,-58.839584
Bib.Pop. Ernesto Sábato,Capital,3298,Jujuy 1325 ,Corrientes,Corrientes,-27.473167,-58.828317
Bib.Pop. Arandu,Capital,3317,Ciudad de Arequipa 3410 ,Corrientes,Corrientes,-27.49475,-58.8337
Bib.Pop.Esc. Fray J. de la Quintana,Capital,3258,25 de Mayo 1344 ,Corrientes,Corrientes,-27.46455,-58.833267
Bib.Pop. Josefina Contt,Capital,1078,Carlos Pellegrini 702 ,Corrientes,Corrientes,-27.46495,-58.841367
Bib.Pop. de Corrientes Dr. Porfirio A. Aquino,Capital,0494,C.Pellegrini 1359  ,Corrientes,Corrientes,-27.465617,-58.833233
Bib.Pop. José R. Mariño,Capital,0495,Santa Fé 847 ,Corrientes,Corrientes,-27.467533,-58.830317
Bib.Pop. Escritores Correntinos,Capital,4307,Gral. Paz 3198 Santa Teresita,Corrientes,Corrientes,-27.477433,-58.84275
Bib.Pop. D.F.Sarmiento,Bella Vista,0492,Corrientes 957  ,Bella Vista,Corrientes,-28.5068795,-59.0427113
Bib.Pop. Francisco Madariaga,Concepcion,4104,Avda. San Martín 804 ,Santa Rosa,Corrientes,-28.266846,-58.117367
Bib.Pop. Cuatia Renda,Curuzu Cuatia,3078,Rivadavia 981 ,Curuzú Cuatía,Corrientes,-29.7911132,-58.0551126
Bib.Pop. Rivadavia,Curuzu Cuatia,0517,Dr.Tomás Pozzi 560  ,Curuzú Cuatía,Corrientes,-29.794233,-58.056717
Bib.Pop. Dr. J. A. Ferreira,Esquina,1913,Sarmiento 485 ,Esquina,Corrientes,-30.0208,-59.52965
Bib.Pop. D.F.Sarmiento,Goya,0501,Mariano I.Loza 564 ,Goya,Corrientes,-29.143317,-59.2652
Bib. Pop.  Barrios del Sur,Goya,4264,Chile y Pasaje Campichuelo  Barrio Belgrano,Goya,Corrientes,-29.145333,-59.25905
Bib. pop. Marta Elgul de Paris,Goya,4380,Juana Azurduy Manzana A Casa 14  Bicentenario de la Patria,Goya,Corrientes,-29.145811,-59.258791
Bib.Pop. Carlos M. de Alvear,Gral Alvear,1957,Centenario 532  ,Alvear,Corrientes,-29.097983,-56.552633
Bib.Pop. Leamos juntos,Gral Paz,3472,Sin dirección  ,Lomas de Vallejo,Corrientes,-27.737125,-57.918579
Bib.Pop. Dr. Juan Manuel Rivera,Gral Paz,0502,Coronel Esquivel s/n  ,Caa Cati,Corrientes,-27.751183,-57.626200
Bib. Pop. Mariano Moreno,Lavalle,2419,Belgrano y Corrientes  ,Santa Lucía,Corrientes,-28.989967,-59.101567
Bib.Pop.Esc. Isabel S. A. de Aquino,Mercedes,3438,Sarmiento 540 ,Mercedes,Corrientes,-29.183267,-58.073733
Bib.Pop.Esc. Presbítero E. Tutak,Mercedes,2918,Av.Gral.San Martín s/n Km 3  ,Mercedes,Corrientes,-29.182694,-58.078972
Bib.Pop. Gral. San Martín,Mercedes,2595,Alvear 565 ,Mercedes,Corrientes,-29.182633,-58.078867
Bib.Pop. Domingo F. Sarmiento,Mercedes,1530,San Martín 1352 ,Mercedes,Corrientes,-29.182667,-58.080983
Bib.Pop. Literaria Belgrano,Mercedes,0509,San Martín 650 ,Mercedes,Corrientes,-29.184217,-58.07195
Bib.Pop. Villa Fedullo,Monte Caseros,4224,Callao  La Florida,Monte Caseros,Corrientes,-30.252316,-57.657611
